"kommunenummer_2020";"kommunenavn_2020";"historisk_nummer";"gyldig_år"
"5055";"Heim";"1612";"2013"
"5055";"Heim";"1612";"2014"
"5055";"Heim";"1612";"2015"
"5055";"Heim";"1612";"2016"
"5055";"Heim";"1612";"2017"
"5055";"Heim";"1613";"2013"
"5055";"Heim";"1613";"2014"
"5055";"Heim";"1613";"2015"
"5055";"Heim";"1613";"2016"
"5055";"Heim";"1613";"2017"
"5056";"Hitra";"1613";"2013"
"5056";"Hitra";"1613";"2014"
"5056";"Hitra";"1613";"2015"
"5056";"Hitra";"1613";"2016"
"5056";"Hitra";"1613";"2017"
"5059";"Orkland";"1613";"2013"
"5059";"Orkland";"1613";"2014"
"5059";"Orkland";"1613";"2015"
"5059";"Orkland";"1613";"2016"
"5059";"Orkland";"1613";"2017"
"5056";"Hitra";"1617";"2013"
"5056";"Hitra";"1617";"2014"
"5056";"Hitra";"1617";"2015"
"5056";"Hitra";"1617";"2016"
"5056";"Hitra";"1617";"2017"
"5014";"Frøya";"1620";"2013"
"5014";"Frøya";"1620";"2014"
"5014";"Frøya";"1620";"2015"
"5014";"Frøya";"1620";"2016"
"5014";"Frøya";"1620";"2017"
"5057";"Ørland";"1621";"2013"
"5057";"Ørland";"1621";"2014"
"5057";"Ørland";"1621";"2015"
"5057";"Ørland";"1621";"2016"
"5057";"Ørland";"1621";"2017"
"5059";"Orkland";"1622";"2013"
"5059";"Orkland";"1622";"2014"
"5059";"Orkland";"1622";"2015"
"5059";"Orkland";"1622";"2016"
"5059";"Orkland";"1622";"2017"
"5054";"Indre Fosen";"1624";"2013"
"5054";"Indre Fosen";"1624";"2014"
"5054";"Indre Fosen";"1624";"2015"
"5054";"Indre Fosen";"1624";"2016"
"5054";"Indre Fosen";"1624";"2017"
"5057";"Ørland";"1627";"2013"
"5057";"Ørland";"1627";"2014"
"5057";"Ørland";"1627";"2015"
"5057";"Ørland";"1627";"2016"
"5057";"Ørland";"1627";"2017"
"5058";"Åfjord";"1630";"2013"
"5058";"Åfjord";"1630";"2014"
"5058";"Åfjord";"1630";"2015"
"5058";"Åfjord";"1630";"2016"
"5058";"Åfjord";"1630";"2017"
"5058";"Åfjord";"1632";"2013"
"5058";"Åfjord";"1632";"2014"
"5058";"Åfjord";"1632";"2015"
"5058";"Åfjord";"1632";"2016"
"5058";"Åfjord";"1632";"2017"
"5020";"Osen";"1633";"2013"
"5020";"Osen";"1633";"2014"
"5020";"Osen";"1633";"2015"
"5020";"Osen";"1633";"2016"
"5020";"Osen";"1633";"2017"
"5021";"Oppdal";"1634";"2013"
"5021";"Oppdal";"1634";"2014"
"5021";"Oppdal";"1634";"2015"
"5021";"Oppdal";"1634";"2016"
"5021";"Oppdal";"1634";"2017"
"5022";"Rennebu";"1635";"2013"
"5022";"Rennebu";"1635";"2014"
"5022";"Rennebu";"1635";"2015"
"5022";"Rennebu";"1635";"2016"
"5022";"Rennebu";"1635";"2017"
"5059";"Orkland";"1636";"2013"
"5059";"Orkland";"1636";"2014"
"5059";"Orkland";"1636";"2015"
"5059";"Orkland";"1636";"2016"
"5059";"Orkland";"1636";"2017"
"5059";"Orkland";"1638";"2013"
"5059";"Orkland";"1638";"2014"
"5059";"Orkland";"1638";"2015"
"5059";"Orkland";"1638";"2016"
"5059";"Orkland";"1638";"2017"
"5025";"Røros";"1640";"2013"
"5025";"Røros";"1640";"2014"
"5025";"Røros";"1640";"2015"
"5025";"Røros";"1640";"2016"
"5025";"Røros";"1640";"2017"
"5026";"Holtålen";"1644";"2013"
"5026";"Holtålen";"1644";"2014"
"5026";"Holtålen";"1644";"2015"
"5026";"Holtålen";"1644";"2016"
"5026";"Holtålen";"1644";"2017"
"5027";"Midtre Gauldal";"1648";"2013"
"5027";"Midtre Gauldal";"1648";"2014"
"5027";"Midtre Gauldal";"1648";"2015"
"5027";"Midtre Gauldal";"1648";"2016"
"5027";"Midtre Gauldal";"1648";"2017"
"5028";"Melhus";"1653";"2013"
"5028";"Melhus";"1653";"2014"
"5028";"Melhus";"1653";"2015"
"5028";"Melhus";"1653";"2016"
"5028";"Melhus";"1653";"2017"
"5029";"Skaun";"1657";"2013"
"5029";"Skaun";"1657";"2014"
"5029";"Skaun";"1657";"2015"
"5029";"Skaun";"1657";"2016"
"5029";"Skaun";"1657";"2017"
"5001";"Trondheim";"1662";"2013"
"5001";"Trondheim";"1662";"2014"
"5001";"Trondheim";"1662";"2015"
"5001";"Trondheim";"1662";"2016"
"5001";"Trondheim";"1662";"2017"
"5031";"Malvik";"1663";"2013"
"5031";"Malvik";"1663";"2014"
"5031";"Malvik";"1663";"2015"
"5031";"Malvik";"1663";"2016"
"5031";"Malvik";"1663";"2017"
"5032";"Selbu";"1664";"2013"
"5032";"Selbu";"1664";"2014"
"5032";"Selbu";"1664";"2015"
"5032";"Selbu";"1664";"2016"
"5032";"Selbu";"1664";"2017"
"5033";"Tydal";"1665";"2013"
"5033";"Tydal";"1665";"2014"
"5033";"Tydal";"1665";"2015"
"5033";"Tydal";"1665";"2016"
"5033";"Tydal";"1665";"2017"
"5006";"Steinkjer";"1702";"2013"
"5006";"Steinkjer";"1702";"2014"
"5006";"Steinkjer";"1702";"2015"
"5006";"Steinkjer";"1702";"2016"
"5006";"Steinkjer";"1702";"2017"
"5007";"Namsos - Nåavmesjenjaelmie";"1703";"2013"
"5007";"Namsos - Nåavmesjenjaelmie";"1703";"2014"
"5007";"Namsos - Nåavmesjenjaelmie";"1703";"2015"
"5007";"Namsos - Nåavmesjenjaelmie";"1703";"2016"
"5007";"Namsos - Nåavmesjenjaelmie";"1703";"2017"
"5034";"Meråker";"1711";"2013"
"5034";"Meråker";"1711";"2014"
"5034";"Meråker";"1711";"2015"
"5034";"Meråker";"1711";"2016"
"5034";"Meråker";"1711";"2017"
"5035";"Stjørdal";"1714";"2013"
"5035";"Stjørdal";"1714";"2014"
"5035";"Stjørdal";"1714";"2015"
"5035";"Stjørdal";"1714";"2016"
"5035";"Stjørdal";"1714";"2017"
"5036";"Frosta";"1717";"2013"
"5036";"Frosta";"1717";"2014"
"5036";"Frosta";"1717";"2015"
"5036";"Frosta";"1717";"2016"
"5036";"Frosta";"1717";"2017"
"5054";"Indre Fosen";"1718";"2013"
"5054";"Indre Fosen";"1718";"2014"
"5054";"Indre Fosen";"1718";"2015"
"5054";"Indre Fosen";"1718";"2016"
"5054";"Indre Fosen";"1718";"2017"
"5037";"Levanger";"1719";"2013"
"5037";"Levanger";"1719";"2014"
"5037";"Levanger";"1719";"2015"
"5037";"Levanger";"1719";"2016"
"5037";"Levanger";"1719";"2017"
"5038";"Verdal";"1721";"2013"
"5038";"Verdal";"1721";"2014"
"5038";"Verdal";"1721";"2015"
"5038";"Verdal";"1721";"2016"
"5038";"Verdal";"1721";"2017"
"5006";"Steinkjer";"1724";"2013"
"5006";"Steinkjer";"1724";"2014"
"5006";"Steinkjer";"1724";"2015"
"5006";"Steinkjer";"1724";"2016"
"5006";"Steinkjer";"1724";"2017"
"5007";"Namsos - Nåavmesjenjaelmie";"1725";"2013"
"5007";"Namsos - Nåavmesjenjaelmie";"1725";"2014"
"5007";"Namsos - Nåavmesjenjaelmie";"1725";"2015"
"5007";"Namsos - Nåavmesjenjaelmie";"1725";"2016"
"5007";"Namsos - Nåavmesjenjaelmie";"1725";"2017"
"5041";"Snåase - Snåsa";"1736";"2013"
"5041";"Snåase - Snåsa";"1736";"2014"
"5041";"Snåase - Snåsa";"1736";"2015"
"5041";"Snåase - Snåsa";"1736";"2016"
"5041";"Snåase - Snåsa";"1736";"2017"
"5042";"Lierne";"1738";"2013"
"5042";"Lierne";"1738";"2014"
"5042";"Lierne";"1738";"2015"
"5042";"Lierne";"1738";"2016"
"5042";"Lierne";"1738";"2017"
"5043";"Raarvihke - Røyrvik";"1739";"2013"
"5043";"Raarvihke - Røyrvik";"1739";"2014"
"5043";"Raarvihke - Røyrvik";"1739";"2015"
"5043";"Raarvihke - Røyrvik";"1739";"2016"
"5043";"Raarvihke - Røyrvik";"1739";"2017"
"5044";"Namsskogan";"1740";"2013"
"5044";"Namsskogan";"1740";"2014"
"5044";"Namsskogan";"1740";"2015"
"5044";"Namsskogan";"1740";"2016"
"5044";"Namsskogan";"1740";"2017"
"5045";"Grong";"1742";"2013"
"5045";"Grong";"1742";"2014"
"5045";"Grong";"1742";"2015"
"5045";"Grong";"1742";"2016"
"5045";"Grong";"1742";"2017"
"5046";"Høylandet";"1743";"2013"
"5046";"Høylandet";"1743";"2014"
"5046";"Høylandet";"1743";"2015"
"5046";"Høylandet";"1743";"2016"
"5046";"Høylandet";"1743";"2017"
"5047";"Overhalla";"1744";"2013"
"5047";"Overhalla";"1744";"2014"
"5047";"Overhalla";"1744";"2015"
"5047";"Overhalla";"1744";"2016"
"5047";"Overhalla";"1744";"2017"
"5007";"Namsos - Nåavmesjenjaelmie";"1748";"2013"
"5007";"Namsos - Nåavmesjenjaelmie";"1748";"2014"
"5007";"Namsos - Nåavmesjenjaelmie";"1748";"2015"
"5007";"Namsos - Nåavmesjenjaelmie";"1748";"2016"
"5007";"Namsos - Nåavmesjenjaelmie";"1748";"2017"
"5049";"Flatanger";"1749";"2013"
"5049";"Flatanger";"1749";"2014"
"5049";"Flatanger";"1749";"2015"
"5049";"Flatanger";"1749";"2016"
"5049";"Flatanger";"1749";"2017"
"5060";"Nærøysund";"1750";"2013"
"5060";"Nærøysund";"1750";"2014"
"5060";"Nærøysund";"1750";"2015"
"5060";"Nærøysund";"1750";"2016"
"5060";"Nærøysund";"1750";"2017"
"5060";"Nærøysund";"1751";"2013"
"5060";"Nærøysund";"1751";"2014"
"5060";"Nærøysund";"1751";"2015"
"5060";"Nærøysund";"1751";"2016"
"5060";"Nærøysund";"1751";"2017"
"5052";"Leka";"1755";"2013"
"5052";"Leka";"1755";"2014"
"5052";"Leka";"1755";"2015"
"5052";"Leka";"1755";"2016"
"5052";"Leka";"1755";"2017"
"5053";"Inderøy";"1756";"2013"
"5053";"Inderøy";"1756";"2014"
"5053";"Inderøy";"1756";"2015"
"5053";"Inderøy";"1756";"2016"
"5053";"Inderøy";"1756";"2017"
"1804";"Bodø";"1804";"2013"
"1804";"Bodø";"1804";"2014"
"1804";"Bodø";"1804";"2015"
"1804";"Bodø";"1804";"2016"
"1804";"Bodø";"1804";"2017"
"1804";"Bodø";"1804";"2018"
"1804";"Bodø";"1804";"2019"
"1804";"Bodø";"1804";"2020"
"1806";"Narvik";"1805";"2013"
"1806";"Narvik";"1805";"2014"
"1806";"Narvik";"1805";"2015"
"1806";"Narvik";"1805";"2016"
"1806";"Narvik";"1805";"2017"
"1806";"Narvik";"1805";"2018"
"1806";"Narvik";"1805";"2019"
"1811";"Bindal";"1811";"2013"
"1811";"Bindal";"1811";"2014"
"1811";"Bindal";"1811";"2015"
"1811";"Bindal";"1811";"2016"
"1811";"Bindal";"1811";"2017"
"1811";"Bindal";"1811";"2018"
"1811";"Bindal";"1811";"2019"
"1811";"Bindal";"1811";"2020"
"1812";"Sømna";"1812";"2013"
"1812";"Sømna";"1812";"2014"
"1812";"Sømna";"1812";"2015"
"1812";"Sømna";"1812";"2016"
"1812";"Sømna";"1812";"2017"
"1812";"Sømna";"1812";"2018"
"1812";"Sømna";"1812";"2019"
"1812";"Sømna";"1812";"2020"
"1813";"Brønnøy";"1813";"2013"
"1813";"Brønnøy";"1813";"2014"
"1813";"Brønnøy";"1813";"2015"
"1813";"Brønnøy";"1813";"2016"
"1813";"Brønnøy";"1813";"2017"
"1813";"Brønnøy";"1813";"2018"
"1813";"Brønnøy";"1813";"2019"
"1813";"Brønnøy";"1813";"2020"
"1815";"Vega";"1815";"2013"
"1815";"Vega";"1815";"2014"
"1815";"Vega";"1815";"2015"
"1815";"Vega";"1815";"2016"
"1815";"Vega";"1815";"2017"
"1815";"Vega";"1815";"2018"
"1815";"Vega";"1815";"2019"
"1815";"Vega";"1815";"2020"
"1816";"Vevelstad";"1816";"2013"
"1816";"Vevelstad";"1816";"2014"
"1816";"Vevelstad";"1816";"2015"
"1816";"Vevelstad";"1816";"2016"
"1816";"Vevelstad";"1816";"2017"
"1816";"Vevelstad";"1816";"2018"
"1816";"Vevelstad";"1816";"2019"
"1816";"Vevelstad";"1816";"2020"
"1818";"Herøy (Nordland)";"1818";"2013"
"1818";"Herøy (Nordland)";"1818";"2014"
"1818";"Herøy (Nordland)";"1818";"2015"
"1818";"Herøy (Nordland)";"1818";"2016"
"1818";"Herøy (Nordland)";"1818";"2017"
"1818";"Herøy (Nordland)";"1818";"2018"
"1818";"Herøy (Nordland)";"1818";"2019"
"1818";"Herøy (Nordland)";"1818";"2020"
"1820";"Alstahaug";"1820";"2013"
"1820";"Alstahaug";"1820";"2014"
"1820";"Alstahaug";"1820";"2015"
"1820";"Alstahaug";"1820";"2016"
"1820";"Alstahaug";"1820";"2017"
"1820";"Alstahaug";"1820";"2018"
"1820";"Alstahaug";"1820";"2019"
"1820";"Alstahaug";"1820";"2020"
"1822";"Leirfjord";"1822";"2013"
"1822";"Leirfjord";"1822";"2014"
"1822";"Leirfjord";"1822";"2015"
"1822";"Leirfjord";"1822";"2016"
"1822";"Leirfjord";"1822";"2017"
"1822";"Leirfjord";"1822";"2018"
"1822";"Leirfjord";"1822";"2019"
"1822";"Leirfjord";"1822";"2020"
"1824";"Vefsn";"1824";"2013"
"1824";"Vefsn";"1824";"2014"
"1824";"Vefsn";"1824";"2015"
"1824";"Vefsn";"1824";"2016"
"1824";"Vefsn";"1824";"2017"
"1824";"Vefsn";"1824";"2018"
"1824";"Vefsn";"1824";"2019"
"1824";"Vefsn";"1824";"2020"
"1825";"Grane";"1825";"2013"
"1825";"Grane";"1825";"2014"
"1825";"Grane";"1825";"2015"
"1825";"Grane";"1825";"2016"
"1825";"Grane";"1825";"2017"
"1825";"Grane";"1825";"2018"
"1825";"Grane";"1825";"2019"
"1825";"Grane";"1825";"2020"
"1826";"Aarborte - Hattfjelldal";"1826";"2013"
"1826";"Aarborte - Hattfjelldal";"1826";"2014"
"1826";"Aarborte - Hattfjelldal";"1826";"2015"
"1826";"Aarborte - Hattfjelldal";"1826";"2016"
"1826";"Aarborte - Hattfjelldal";"1826";"2017"
"1826";"Aarborte - Hattfjelldal";"1826";"2018"
"1826";"Aarborte - Hattfjelldal";"1826";"2019"
"1826";"Aarborte - Hattfjelldal";"1826";"2020"
"1827";"Dønna";"1827";"2013"
"1827";"Dønna";"1827";"2014"
"1827";"Dønna";"1827";"2015"
"1827";"Dønna";"1827";"2016"
"1827";"Dønna";"1827";"2017"
"1827";"Dønna";"1827";"2018"
"1827";"Dønna";"1827";"2019"
"1827";"Dønna";"1827";"2020"
"1828";"Nesna";"1828";"2013"
"1828";"Nesna";"1828";"2014"
"1828";"Nesna";"1828";"2015"
"1828";"Nesna";"1828";"2016"
"1828";"Nesna";"1828";"2017"
"1828";"Nesna";"1828";"2018"
"1828";"Nesna";"1828";"2019"
"1828";"Nesna";"1828";"2020"
"1832";"Hemnes";"1832";"2013"
"1832";"Hemnes";"1832";"2014"
"1832";"Hemnes";"1832";"2015"
"1832";"Hemnes";"1832";"2016"
"1832";"Hemnes";"1832";"2017"
"1832";"Hemnes";"1832";"2018"
"1832";"Hemnes";"1832";"2019"
"1832";"Hemnes";"1832";"2020"
"1833";"Rana";"1833";"2013"
"1833";"Rana";"1833";"2014"
"1833";"Rana";"1833";"2015"
"1833";"Rana";"1833";"2016"
"1833";"Rana";"1833";"2017"
"1833";"Rana";"1833";"2018"
"1833";"Rana";"1833";"2019"
"1833";"Rana";"1833";"2020"
"1834";"Lurøy";"1834";"2013"
"1834";"Lurøy";"1834";"2014"
"1834";"Lurøy";"1834";"2015"
"1834";"Lurøy";"1834";"2016"
"1834";"Lurøy";"1834";"2017"
"1834";"Lurøy";"1834";"2018"
"1834";"Lurøy";"1834";"2019"
"1834";"Lurøy";"1834";"2020"
"1835";"Træna";"1835";"2013"
"1835";"Træna";"1835";"2014"
"1835";"Træna";"1835";"2015"
"1835";"Træna";"1835";"2016"
"1835";"Træna";"1835";"2017"
"1835";"Træna";"1835";"2018"
"1835";"Træna";"1835";"2019"
"1835";"Træna";"1835";"2020"
"1836";"Rødøy";"1836";"2013"
"1836";"Rødøy";"1836";"2014"
"1836";"Rødøy";"1836";"2015"
"1836";"Rødøy";"1836";"2016"
"1836";"Rødøy";"1836";"2017"
"1836";"Rødøy";"1836";"2018"
"1836";"Rødøy";"1836";"2019"
"1836";"Rødøy";"1836";"2020"
"1837";"Meløy";"1837";"2013"
"1837";"Meløy";"1837";"2014"
"1837";"Meløy";"1837";"2015"
"1837";"Meløy";"1837";"2016"
"1837";"Meløy";"1837";"2017"
"1837";"Meløy";"1837";"2018"
"1837";"Meløy";"1837";"2019"
"1837";"Meløy";"1837";"2020"
"1838";"Gildeskål";"1838";"2013"
"1838";"Gildeskål";"1838";"2014"
"1838";"Gildeskål";"1838";"2015"
"1838";"Gildeskål";"1838";"2016"
"1838";"Gildeskål";"1838";"2017"
"1838";"Gildeskål";"1838";"2018"
"1838";"Gildeskål";"1838";"2019"
"1838";"Gildeskål";"1838";"2020"
"1839";"Beiarn";"1839";"2013"
"1839";"Beiarn";"1839";"2014"
"1839";"Beiarn";"1839";"2015"
"1839";"Beiarn";"1839";"2016"
"1839";"Beiarn";"1839";"2017"
"1839";"Beiarn";"1839";"2018"
"1839";"Beiarn";"1839";"2019"
"1839";"Beiarn";"1839";"2020"
"1840";"Saltdal";"1840";"2013"
"1840";"Saltdal";"1840";"2014"
"1840";"Saltdal";"1840";"2015"
"1840";"Saltdal";"1840";"2016"
"1840";"Saltdal";"1840";"2017"
"1840";"Saltdal";"1840";"2018"
"1840";"Saltdal";"1840";"2019"
"1840";"Saltdal";"1840";"2020"
"1841";"Fauske - Fuossko";"1841";"2013"
"1841";"Fauske - Fuossko";"1841";"2014"
"1841";"Fauske - Fuossko";"1841";"2015"
"1841";"Fauske - Fuossko";"1841";"2016"
"1841";"Fauske - Fuossko";"1841";"2017"
"1841";"Fauske - Fuossko";"1841";"2018"
"1841";"Fauske - Fuossko";"1841";"2019"
"1841";"Fauske - Fuossko";"1841";"2020"
"1845";"Sørfold";"1845";"2013"
"1845";"Sørfold";"1845";"2014"
"1845";"Sørfold";"1845";"2015"
"1845";"Sørfold";"1845";"2016"
"1845";"Sørfold";"1845";"2017"
"1845";"Sørfold";"1845";"2018"
"1845";"Sørfold";"1845";"2019"
"1845";"Sørfold";"1845";"2020"
"1848";"Steigen";"1848";"2013"
"1848";"Steigen";"1848";"2014"
"1848";"Steigen";"1848";"2015"
"1848";"Steigen";"1848";"2016"
"1848";"Steigen";"1848";"2017"
"1848";"Steigen";"1848";"2018"
"1848";"Steigen";"1848";"2019"
"1848";"Steigen";"1848";"2020"
"1875";"Hábmer - Hamarøy";"1849";"2013"
"1875";"Hábmer - Hamarøy";"1849";"2014"
"1875";"Hábmer - Hamarøy";"1849";"2015"
"1875";"Hábmer - Hamarøy";"1849";"2016"
"1875";"Hábmer - Hamarøy";"1849";"2017"
"1875";"Hábmer - Hamarøy";"1849";"2018"
"1875";"Hábmer - Hamarøy";"1849";"2019"
"1806";"Narvik";"1850";"2013"
"1806";"Narvik";"1850";"2014"
"1806";"Narvik";"1850";"2015"
"1806";"Narvik";"1850";"2016"
"1806";"Narvik";"1850";"2017"
"1806";"Narvik";"1850";"2018"
"1806";"Narvik";"1850";"2019"
"1875";"Hábmer - Hamarøy";"1850";"2013"
"1875";"Hábmer - Hamarøy";"1850";"2014"
"1875";"Hábmer - Hamarøy";"1850";"2015"
"1875";"Hábmer - Hamarøy";"1850";"2016"
"1875";"Hábmer - Hamarøy";"1850";"2017"
"1875";"Hábmer - Hamarøy";"1850";"2018"
"1875";"Hábmer - Hamarøy";"1850";"2019"
"1851";"Lødingen";"1851";"2013"
"1851";"Lødingen";"1851";"2014"
"1851";"Lødingen";"1851";"2015"
"1851";"Lødingen";"1851";"2016"
"1851";"Lødingen";"1851";"2017"
"1851";"Lødingen";"1851";"2018"
"1851";"Lødingen";"1851";"2019"
"1851";"Lødingen";"1851";"2020"
"5412";"Dielddanuorri - Tjeldsund";"1852";"2013"
"5412";"Dielddanuorri - Tjeldsund";"1852";"2014"
"5412";"Dielddanuorri - Tjeldsund";"1852";"2015"
"5412";"Dielddanuorri - Tjeldsund";"1852";"2016"
"5412";"Dielddanuorri - Tjeldsund";"1852";"2017"
"5412";"Dielddanuorri - Tjeldsund";"1852";"2018"
"5412";"Dielddanuorri - Tjeldsund";"1852";"2019"
"1853";"Evenes";"1853";"2013"
"1853";"Evenes";"1853";"2014"
"1853";"Evenes";"1853";"2015"
"1853";"Evenes";"1853";"2016"
"1853";"Evenes";"1853";"2017"
"1853";"Evenes";"1853";"2018"
"1853";"Evenes";"1853";"2019"
"1853";"Evenes";"1853";"2020"
"1806";"Narvik";"1854";"2013"
"1806";"Narvik";"1854";"2014"
"1806";"Narvik";"1854";"2015"
"1806";"Narvik";"1854";"2016"
"1806";"Narvik";"1854";"2017"
"1806";"Narvik";"1854";"2018"
"1806";"Narvik";"1854";"2019"
"1856";"Røst";"1856";"2013"
"1856";"Røst";"1856";"2014"
"1856";"Røst";"1856";"2015"
"1856";"Røst";"1856";"2016"
"1856";"Røst";"1856";"2017"
"1856";"Røst";"1856";"2018"
"1856";"Røst";"1856";"2019"
"1856";"Røst";"1856";"2020"
"1857";"Værøy";"1857";"2013"
"1857";"Værøy";"1857";"2014"
"1857";"Værøy";"1857";"2015"
"1857";"Værøy";"1857";"2016"
"1857";"Værøy";"1857";"2017"
"1857";"Værøy";"1857";"2018"
"1857";"Værøy";"1857";"2019"
"1857";"Værøy";"1857";"2020"
"1859";"Flakstad";"1859";"2013"
"1859";"Flakstad";"1859";"2014"
"1859";"Flakstad";"1859";"2015"
"1859";"Flakstad";"1859";"2016"
"1859";"Flakstad";"1859";"2017"
"1859";"Flakstad";"1859";"2018"
"1859";"Flakstad";"1859";"2019"
"1859";"Flakstad";"1859";"2020"
"1860";"Vestvågøy";"1860";"2013"
"1860";"Vestvågøy";"1860";"2014"
"1860";"Vestvågøy";"1860";"2015"
"1860";"Vestvågøy";"1860";"2016"
"1860";"Vestvågøy";"1860";"2017"
"1860";"Vestvågøy";"1860";"2018"
"1860";"Vestvågøy";"1860";"2019"
"1860";"Vestvågøy";"1860";"2020"
"1865";"Vågan";"1865";"2013"
"1865";"Vågan";"1865";"2014"
"1865";"Vågan";"1865";"2015"
"1865";"Vågan";"1865";"2016"
"1865";"Vågan";"1865";"2017"
"1865";"Vågan";"1865";"2018"
"1865";"Vågan";"1865";"2019"
"1865";"Vågan";"1865";"2020"
"1866";"Hadsel";"1866";"2013"
"1866";"Hadsel";"1866";"2014"
"1866";"Hadsel";"1866";"2015"
"1866";"Hadsel";"1866";"2016"
"1866";"Hadsel";"1866";"2017"
"1866";"Hadsel";"1866";"2018"
"1866";"Hadsel";"1866";"2019"
"1866";"Hadsel";"1866";"2020"
"1867";"Bø";"1867";"2013"
"1867";"Bø";"1867";"2014"
"1867";"Bø";"1867";"2015"
"1867";"Bø";"1867";"2016"
"1867";"Bø";"1867";"2017"
"1867";"Bø";"1867";"2018"
"1867";"Bø";"1867";"2019"
"1867";"Bø";"1867";"2020"
"1868";"Øksnes";"1868";"2013"
"1868";"Øksnes";"1868";"2014"
"1868";"Øksnes";"1868";"2015"
"1868";"Øksnes";"1868";"2016"
"1868";"Øksnes";"1868";"2017"
"1868";"Øksnes";"1868";"2018"
"1868";"Øksnes";"1868";"2019"
"1868";"Øksnes";"1868";"2020"
"1870";"Sortland - Suortá";"1870";"2013"
"1870";"Sortland - Suortá";"1870";"2014"
"1870";"Sortland - Suortá";"1870";"2015"
"1870";"Sortland - Suortá";"1870";"2016"
"1870";"Sortland - Suortá";"1870";"2017"
"1870";"Sortland - Suortá";"1870";"2018"
"1870";"Sortland - Suortá";"1870";"2019"
"1870";"Sortland - Suortá";"1870";"2020"
"1871";"Andøy";"1871";"2013"
"1871";"Andøy";"1871";"2014"
"1871";"Andøy";"1871";"2015"
"1871";"Andøy";"1871";"2016"
"1871";"Andøy";"1871";"2017"
"1871";"Andøy";"1871";"2018"
"1871";"Andøy";"1871";"2019"
"1871";"Andøy";"1871";"2020"
"1874";"Moskenes";"1874";"2013"
"1874";"Moskenes";"1874";"2014"
"1874";"Moskenes";"1874";"2015"
"1874";"Moskenes";"1874";"2016"
"1874";"Moskenes";"1874";"2017"
"1874";"Moskenes";"1874";"2018"
"1874";"Moskenes";"1874";"2019"
"1874";"Moskenes";"1874";"2020"
"5401";"Tromsø";"1902";"2013"
"5401";"Tromsø";"1902";"2014"
"5401";"Tromsø";"1902";"2015"
"5401";"Tromsø";"1902";"2016"
"5401";"Tromsø";"1902";"2017"
"5401";"Tromsø";"1902";"2018"
"5401";"Tromsø";"1902";"2019"
"5402";"Harstad - Hárstták";"1903";"2013"
"5402";"Harstad - Hárstták";"1903";"2014"
"5402";"Harstad - Hárstták";"1903";"2015"
"5402";"Harstad - Hárstták";"1903";"2016"
"5402";"Harstad - Hárstták";"1903";"2017"
"5402";"Harstad - Hárstták";"1903";"2018"
"5402";"Harstad - Hárstták";"1903";"2019"
"5411";"Kvæfjord";"1911";"2013"
"5411";"Kvæfjord";"1911";"2014"
"5411";"Kvæfjord";"1911";"2015"
"5411";"Kvæfjord";"1911";"2016"
"5411";"Kvæfjord";"1911";"2017"
"5411";"Kvæfjord";"1911";"2018"
"5411";"Kvæfjord";"1911";"2019"
"5412";"Dielddanuorri - Tjeldsund";"1913";"2013"
"5412";"Dielddanuorri - Tjeldsund";"1913";"2014"
"5412";"Dielddanuorri - Tjeldsund";"1913";"2015"
"5412";"Dielddanuorri - Tjeldsund";"1913";"2016"
"5412";"Dielddanuorri - Tjeldsund";"1913";"2017"
"5412";"Dielddanuorri - Tjeldsund";"1913";"2018"
"5412";"Dielddanuorri - Tjeldsund";"1913";"2019"
"5413";"Ibestad";"1917";"2013"
"5413";"Ibestad";"1917";"2014"
"5413";"Ibestad";"1917";"2015"
"5413";"Ibestad";"1917";"2016"
"5413";"Ibestad";"1917";"2017"
"5413";"Ibestad";"1917";"2018"
"5413";"Ibestad";"1917";"2019"
"5414";"Gratangen";"1919";"2013"
"5414";"Gratangen";"1919";"2014"
"5414";"Gratangen";"1919";"2015"
"5414";"Gratangen";"1919";"2016"
"5414";"Gratangen";"1919";"2017"
"5414";"Gratangen";"1919";"2018"
"5414";"Gratangen";"1919";"2019"
"5415";"Loabák - Lavangen";"1920";"2013"
"5415";"Loabák - Lavangen";"1920";"2014"
"5415";"Loabák - Lavangen";"1920";"2015"
"5415";"Loabák - Lavangen";"1920";"2016"
"5415";"Loabák - Lavangen";"1920";"2017"
"5415";"Loabák - Lavangen";"1920";"2018"
"5415";"Loabák - Lavangen";"1920";"2019"
"5416";"Bardu";"1922";"2013"
"5416";"Bardu";"1922";"2014"
"5416";"Bardu";"1922";"2015"
"5416";"Bardu";"1922";"2016"
"5416";"Bardu";"1922";"2017"
"5416";"Bardu";"1922";"2018"
"5416";"Bardu";"1922";"2019"
"5417";"Salangen";"1923";"2013"
"5417";"Salangen";"1923";"2014"
"5417";"Salangen";"1923";"2015"
"5417";"Salangen";"1923";"2016"
"5417";"Salangen";"1923";"2017"
"5417";"Salangen";"1923";"2018"
"5417";"Salangen";"1923";"2019"
"5418";"Målselv";"1924";"2013"
"5418";"Målselv";"1924";"2014"
"5418";"Målselv";"1924";"2015"
"5418";"Målselv";"1924";"2016"
"5418";"Målselv";"1924";"2017"
"5418";"Målselv";"1924";"2018"
"5418";"Målselv";"1924";"2019"
"5419";"Sørreisa";"1925";"2013"
"5419";"Sørreisa";"1925";"2014"
